created_at,text,location,retweeted,retweet_count
Sat Mar 21 18 19 16  0000 2020,Yes we do need to expel them  all they do is go back and use the education we gave them against us  The University   ,Northwest  USA,False,0
Sat Mar 21 18 18 08  0000 2020,RT  dom wall  After much consideration  Id like to announce my commitment to Zoom University to further my education  Thank you to everyo,New York  USA,False,21254
Sat Mar 21 18 17 09  0000 2020,RT  MrEmmanuell  Im excited to announce that I have commited to play Baseball and further my education at Lousiana tech University  Special,Caguas  Puerto Rico  UPRM,False,41
Sat Mar 21 18 15 53  0000 2020,RT  OhioCoachingEd  Great soccer coaches don t just win games  they create better athletes  Become a better coach with a master s degree in,Columbus  OH,False,2
Sat Mar 21 18 15 39  0000 2020,RT  Leonie Wall  Its pissing me off so much that the news keep taking about year 6s not properly finishing primary school and missing th,,False,12
Sat Mar 21 18 15 18  0000 2020, Education is the most powerful weapon which you can use to change the world    Nelson Mandela via Tip Kuppler of C  ,VA,False,2
Sat Mar 21 18 15 01  0000 2020,Our Satisfaction Remains In Customer Satisfaction  New 5 StarCustomer Review on Medical Reflective Report Writ  ,United Kingdom,False,0
Sat Mar 21 18 14 07  0000 2020,Terrorizing students  Wake up America  this is a prime example of our current public  amp  university education system  ,,False,0
Sat Mar 21 18 14 04  0000 2020,RT  AHMED48  We  university students  demand the cancellation of the second term  Our health is more important than education  We come fro,,False,481
Sat Mar 21 18 12 43  0000 2020,RT  scholasticCDA  Scholastic Education Canada is committed to supporting parents and teachers during  Covid19  We ve made our digital subs,,False,164
Sat Mar 21 18 11 41  0000 2020,RT  ac woods  An ASU student who lives in a dorm and picks the cheapest meal plan pays  5 000 a semester  minimum Here s how the universi,South Texas,False,80
Sat Mar 21 18 10 42  0000 2020,RT  reporterannie  UCF has tapped Mizzou s leader  Alexander Cartwright  to be its next president   Cartwright  chancellor of the Universit,Orlando  FL,False,6
Sat Mar 21 18 10 27  0000 2020,RT  ShashiTharoor  A small victory for common sense  amp  students  human rights  ,mumbai,False,99
Sat Mar 21 18 10 07  0000 2020,HigherEdPoints allows members to redeem for tuition and student loan repayments   Aeroplan and  cibc Aventura point  ,Toronto,False,1
Sat Mar 21 18 06 46  0000 2020,RT  Dolseca1  We  university students  demand the cancellation of the second term  Our health is more important than education  We come fro,,False,16
Sat Mar 21 18 06 30  0000 2020, STUDY IN USA IN CAPITAL UNIVERSITY  NO SUCCESS NO FEES For Free Assessment call us at  0301 828 3336 Plea  ,,False,0
Sat Mar 21 18 06 26  0000 2020, RafiArrillaga yes  looking into human capital and workforce development exclusively with a formal education point  ,,False,0
Sat Mar 21 18 05 04  0000 2020,RT  ydsa asu  ASU President Michael Crow calls student requests for refunds a noise level concern  asks are you kidding me about refund,,False,24
Sat Mar 21 18 04 52  0000 2020,RT  VinceKMorgan  And its a Match  Ill be continuing my medical education as an Orthopaedic Surgery resident at Rush University Medical C,Philadelphia  PA,False,41
Sat Mar 21 18 03 33  0000 2020,Can you recommend anyone for this job in  Providence  RI     Education,Providence  RI,False,0
Sat Mar 21 18 02 20  0000 2020,Can you recommend anyone for this Education job in Edmond  OK  Click the link in our bio to see it and more  Reside  ,Oklahoma City  OK,False,0
Sat Mar 21 18 01 46  0000 2020,RT  EslamHu59146023  Our numbers at university exceed thousands of people If anyone injured   Covid 19  coronavirus everyone will be inju,El Gharbia  Egypt,False,9
Sat Mar 21 18 01 31  0000 2020,RT  KamelMo43262477  Our numbers at university exceed thousands of people If anyone injured   Covid 19  coronavirus everyone will be inju,Domiat  Egypt,False,29
Sat Mar 21 18 01 23  0000 2020,RT  renLarson  College is expensive  Without aid  college housing and a meal plans is more expensive than ASU s in state tuition   rachell,,False,8
Sat Mar 21 18 00 28  0000 2020,RT  3141592653A  Take a walk across the University of California Irvine campus and you ll see what I mean   Why is the State of California,,False,1
Sat Mar 21 17 59 19  0000 2020, Allison Burnett Just shows you the tremendous quality of a Trump University Medical School education ,Crossed 8 time zones from the WD2 to get to the 831 ,False,0
Sat Mar 21 17 59 17  0000 2020,RT  AdrianMorrow  Canada U S  border restrictions have started today  All leisure travel is banned and irregular migrants will be deported ,Toronto  ON,False,1
Sat Mar 21 17 58 51  0000 2020,RT  AhmedMa8991927  Our numbers at university exceed thousands of people If anyone injured   Covid 19  coronavirus everyone will be injur,,False,35
Sat Mar 21 17 57 41  0000 2020, roz avanthay  winter canada  stphnmaher Martin didnt foresee anything  What makes you think that  What could just  ,Toronto  Ontario,False,0
Sat Mar 21 17 56 51  0000 2020,RT  HAHayatu  Someone sought my advice on investment  kindly help  He has 15M he want to share it among his three children for university,Nigeria,False,79
Sat Mar 21 17 56 31  0000 2020,RT  Mariem96027790  We  university students  demand the cancellation of the second term  Our health is more important than education  We co,,False,26
Sat Mar 21 17 56 20  0000 2020,Canada U S  border restrictions have started today  All leisure travel is banned and irregular migrants will be dep  ,Washington  DC,False,1
Sat Mar 21 17 55 11  0000 2020,RT  SeanPittmanShow   PBSCpresident many roles in higher education have changed Floridas education system for the better  From President,Florida  USA,False,1
Sat Mar 21 17 54 58  0000 2020,RT  AhmedMa8991927  Our numbers at university exceed thousands of people If anyone injured   Covid 19  coronavirus everyone will be injur,,False,35
Sat Mar 21 17 54 46  0000 2020,RT  ShashiTharoor  A small victory for common sense  amp  students  human rights  ,,False,99
Sat Mar 21 17 53 31  0000 2020,RT  allisonl  Are you a university teacher  Have you just moved your teaching online  Here is a course led by  CliveYoungUCL  UCLDigiEd off,London  England  UK,False,20
Sat Mar 21 17 53 16  0000 2020,RT  DougFiebig  Scholastic Education Canada is committed to supporting parents and teachers  Theyve made their digital subscriptions  Book,Renfrew County,False,6
Sat Mar 21 17 51 48  0000 2020,RT  Mark3Ds   TerryGlavin  rolandparis  nspector4  nytimes  CliveCHamilton  cburton001  FredLitwin  raykwong  vshih2  GordonGChang  David M,New Vancouver,False,5
Sat Mar 21 17 51 20  0000 2020,RT  AhmedMa8991927  Our numbers at university exceed thousands of people If anyone injured   Covid 19  coronavirus everyone will be injur,,False,35
Sat Mar 21 17 51 12  0000 2020, samad samejo  ARehman713  swatkhan25  Mustafa PPP  RanaShahzadPML1 O bhai us ny is mulk k education system ka btay  ,Hafizabad  Pakistan,False,0
Sat Mar 21 17 51 07  0000 2020,RT  AhmedMa8991927  Our numbers at university exceed thousands of people If anyone injured   Covid 19  coronavirus everyone will be injur,Alexandria  Egypt,False,35
Sat Mar 21 17 50 54  0000 2020,RT  AhmedMa8991927  Our numbers at university exceed thousands of people If anyone injured   Covid 19  coronavirus everyone will be injur,,False,35
Sat Mar 21 17 49 20  0000 2020,RT  HAHayatu  Someone sought my advice on investment  kindly help  He has 15M he want to share it among his three children for university,Takersville  Nigeria,False,79
Sat Mar 21 17 48 20  0000 2020,RT  Moibrahim117  We  university students  demand the cancellation of the second term  Our health is more important than education  We come,,False,29
Sat Mar 21 17 48 19  0000 2020,RT  Mark3Ds   TerryGlavin  rolandparis  nspector4  nytimes  CliveCHamilton  cburton001  FredLitwin  raykwong  vshih2  GordonGChang  David M,Vancouver  BC  Canada,False,5
Sat Mar 21 17 47 30  0000 2020, WomensThoughtz  ChristeenGeorge  paulaakpan What people are talking about is racist discrimination against black p  ,England  United Kingdom,False,0
Sat Mar 21 17 47 07  0000 2020,RT  ydsa asu  ASU President Michael Crow calls student requests for refunds a noise level concern  asks are you kidding me about refund,going mimis,False,24
Sat Mar 21 17 46 10  0000 2020,Agree  My kids are desperate to see Grandma  amp  Grandad but we want them socially distanced not socially DEAD  Usefu  ,BFET,False,0
Sat Mar 21 17 45 46  0000 2020,RT  Cisco  You don t need a campus to  collaborate  See how students and teachers keep collaborating with  Webex   R,T   5 553451  95 318827,False,16
Sat Mar 21 17 45 07  0000 2020,RT  allisonl  Are you a university teacher  Have you just moved your teaching online  Here is a course led by  CliveYoungUCL  UCLDigiEd off,,False,20
Sat Mar 21 17 44 34  0000 2020,RT  Cisco  You don t need a campus to  collaborate  See how students and teachers keep collaborating with  Webex   R,Brookfield  WI,False,16
Sat Mar 21 17 44 00  0000 2020,RT  udsehsonline  Earn a Doctor of Education in Leadership for Organizations online from University of Dayton  No GRE required   ,,False,3
Sat Mar 21 17 43 58  0000 2020,RT  jessykigen  Get an international education in Cyprus International University   No SAT   IELTS  or TOEFL required 2019 2020 Spring Seme,Cyprus,False,2
Sat Mar 21 17 43 11  0000 2020,RT  austincochrane0  Im excited to officially announce my commitment to Taylor University to not only further my education  but to join th,,False,2
Sat Mar 21 17 42 16  0000 2020,RT  AhmedMa8991927  Our numbers at university exceed thousands of people If anyone injured   Covid 19  coronavirus everyone will be injur,,False,35
Sat Mar 21 17 41 44  0000 2020,RT  AhmedMa8991927  Our numbers at university exceed thousands of people If anyone injured   Covid 19  coronavirus everyone will be injur,  ,False,35
Sat Mar 21 17 41 25  0000 2020,RT  ydsa asu  ASU President Michael Crow calls student requests for refunds a noise level concern  asks are you kidding me about refund,Occupied Akimel Oodham Land,False,24
Sat Mar 21 17 41 07  0000 2020,Educate yourself and others for the scarcity of water Edurism  Educate  Education  scarcity  water  ,,False,0
Sat Mar 21 17 41 05  0000 2020,RT  AhmedMa8991927  Our numbers at university exceed thousands of people If anyone injured   Covid 19  coronavirus everyone will be injur,,False,35
Sat Mar 21 17 40 47  0000 2020,Leftists believe that their ideas are so morally superior that contrary ideas should be silenced  Essentially  they  ,United States,False,0
Sat Mar 21 17 40 39  0000 2020,RT  AhmedMa8991927  Our numbers at university exceed thousands of people If anyone injured   Covid 19  coronavirus everyone will be injur,,False,35
Sat Mar 21 17 39 47  0000 2020,University of Birmingham Pro Vice Chancellor for Education  Consider changes to assessments for University of Birmi  ,Birmingham  England,False,0
Sat Mar 21 17 39 47  0000 2020,RT  Abdullahi wolf  Ive never in my university life ready for education lol  All I be wanting to do is rest ,,False,1
Sat Mar 21 17 39 39  0000 2020,RT  EslamHu59146023  Our numbers at university exceed thousands of people If anyone injured   Covid 19  coronavirus everyone will be inju, ,False,9
Sat Mar 21 17 39 23  0000 2020,RT  AhmedMa8991927  Our numbers at university exceed thousands of people If anyone injured   Covid 19  coronavirus everyone will be injur,,False,35
Sat Mar 21 17 39 14  0000 2020,The students in Iowa States nursing program balance their jobs while advancing their education by completing a Bac  ,Ames  IA,False,0
Sat Mar 21 17 39 10  0000 2020,RT  AhmedMa8991927  Our numbers at university exceed thousands of people If anyone injured   Covid 19  coronavirus everyone will be injur,,False,35
Sat Mar 21 17 38 45  0000 2020,RT  AhmedMa8991927  Our numbers at university exceed thousands of people If anyone injured   Covid 19  coronavirus everyone will be injur,Port Said  Egypt,False,35
Sat Mar 21 17 38 36  0000 2020,RT  AhmedMa8991927  Our numbers at university exceed thousands of people If anyone injured   Covid 19  coronavirus everyone will be injur,,False,35
Sat Mar 21 17 38 29  0000 2020,RT  AhmedMa8991927  Our numbers at university exceed thousands of people If anyone injured   Covid 19  coronavirus everyone will be injur,,False,35
Sat Mar 21 17 38 23  0000 2020,RT  adabwa5l2  Our numbers at university exceed thousands of people If anyone injured   Covid 19  coronavirus everyone will be injured P,,False,19
Sat Mar 21 17 38 09  0000 2020,RT  AhmedMa8991927  Our numbers at university exceed thousands of people If anyone injured   Covid 19  coronavirus everyone will be injur,Cairo  Egypt,False,35
